guid	text_clean	tag	img_path	img_exists	img_ok
4861		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4861.jpg	True	True
4851		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4851.jpg	True	True
4592		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4592.jpg	True	True
3137		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3137.jpg	True	True
719		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\719.jpg	True	True
4733		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4733.jpg	True	True
908		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\908.jpg	True	True
2948		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2948.jpg	True	True
4343		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4343.jpg	True	True
2838		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2838.jpg	True	True
1084		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1084.jpg	True	True
2345		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2345.jpg	True	True
1317		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1317.jpg	True	True
3657		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3657.jpg	True	True
3601		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3601.jpg	True	True
113		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\113.jpg	True	True
1705		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1705.jpg	True	True
4516		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4516.jpg	True	True
1754		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1754.jpg	True	True
1517		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1517.jpg	True	True
1093		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1093.jpg	True	True
4356		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4356.jpg	True	True
1428		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1428.jpg	True	True
4575		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4575.jpg	True	True
4657		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4657.jpg	True	True
4739		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4739.jpg	True	True
3562		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3562.jpg	True	True
1522		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1522.jpg	True	True
1794		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1794.jpg	True	True
1588		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1588.jpg	True	True
4119		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4119.jpg	True	True
4880		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4880.jpg	True	True
94		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\94.jpg	True	True
1469		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1469.jpg	True	True
3861		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3861.jpg	True	True
5057		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5057.jpg	True	True
1647		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1647.jpg	True	True
1232		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1232.jpg	True	True
2373		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2373.jpg	True	True
2403		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2403.jpg	True	True
4964		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4964.jpg	True	True
3868		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3868.jpg	True	True
500		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\500.jpg	True	True
4559		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4559.jpg	True	True
2977		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2977.jpg	True	True
1065		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1065.jpg	True	True
1054		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1054.jpg	True	True
1653		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1653.jpg	True	True
3815		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3815.jpg	True	True
4480		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4480.jpg	True	True
276		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\276.jpg	True	True
4311		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4311.jpg	True	True
1282		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1282.jpg	True	True
890		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\890.jpg	True	True
2807		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2807.jpg	True	True
986		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\986.jpg	True	True
597		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\597.jpg	True	True
860		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\860.jpg	True	True
4054		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4054.jpg	True	True
3071		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3071.jpg	True	True
1378		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1378.jpg	True	True
1398		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1398.jpg	True	True
4485		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4485.jpg	True	True
3121		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3121.jpg	True	True
4622		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4622.jpg	True	True
3099		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3099.jpg	True	True
2502		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2502.jpg	True	True
1939		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1939.jpg	True	True
1978		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1978.jpg	True	True
3555		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3555.jpg	True	True
4063		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4063.jpg	True	True
3606		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3606.jpg	True	True
774		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\774.jpg	True	True
185		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\185.jpg	True	True
3349		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3349.jpg	True	True
3597		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3597.jpg	True	True
1840		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1840.jpg	True	True
2964		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2964.jpg	True	True
2726		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2726.jpg	True	True
3422		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3422.jpg	True	True
1556		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1556.jpg	True	True
210		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\210.jpg	True	True
938		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\938.jpg	True	True
1024		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1024.jpg	True	True
4161		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4161.jpg	True	True
4261		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4261.jpg	True	True
947		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\947.jpg	True	True
5118		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5118.jpg	True	True
2658		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2658.jpg	True	True
1442		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1442.jpg	True	True
4182		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4182.jpg	True	True
3734		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3734.jpg	True	True
1049		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1049.jpg	True	True
2068		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2068.jpg	True	True
4571		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4571.jpg	True	True
4451		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4451.jpg	True	True
231		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\231.jpg	True	True
4697		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4697.jpg	True	True
766		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\766.jpg	True	True
1218		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1218.jpg	True	True
1797		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1797.jpg	True	True
3778		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3778.jpg	True	True
1058		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1058.jpg	True	True
3588		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3588.jpg	True	True
919		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\919.jpg	True	True
734		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\734.jpg	True	True
1885		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1885.jpg	True	True
4164		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4164.jpg	True	True
3130		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3130.jpg	True	True
1171		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1171.jpg	True	True
3953		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3953.jpg	True	True
3973		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3973.jpg	True	True
1007		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1007.jpg	True	True
2765		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2765.jpg	True	True
4437		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4437.jpg	True	True
2703		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2703.jpg	True	True
3677		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3677.jpg	True	True
4523		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4523.jpg	True	True
628		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\628.jpg	True	True
2568		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2568.jpg	True	True
1770		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1770.jpg	True	True
3935		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3935.jpg	True	True
4705		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4705.jpg	True	True
928		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\928.jpg	True	True
2672		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2672.jpg	True	True
3747		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3747.jpg	True	True
213		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\213.jpg	True	True
283		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\283.jpg	True	True
2781		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2781.jpg	True	True
1906		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1906.jpg	True	True
2543		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2543.jpg	True	True
164		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\164.jpg	True	True
4930		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4930.jpg	True	True
1127		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1127.jpg	True	True
3232		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3232.jpg	True	True
3888		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3888.jpg	True	True
3301		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3301.jpg	True	True
4548		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4548.jpg	True	True
3112		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3112.jpg	True	True
787		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\787.jpg	True	True
5069		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5069.jpg	True	True
1855		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1855.jpg	True	True
2567		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2567.jpg	True	True
2090		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2090.jpg	True	True
1904		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1904.jpg	True	True
4268		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4268.jpg	True	True
802		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\802.jpg	True	True
1040		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1040.jpg	True	True
1392		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1392.jpg	True	True
104		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\104.jpg	True	True
3553		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3553.jpg	True	True
4528		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4528.jpg	True	True
4680		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4680.jpg	True	True
1386		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1386.jpg	True	True
1800		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1800.jpg	True	True
1154		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1154.jpg	True	True
2465		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2465.jpg	True	True
1455		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1455.jpg	True	True
3262		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3262.jpg	True	True
2670		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2670.jpg	True	True
