guid,tag,text,text_clean,img_exists,img_ok,img_path
526,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\526.jpg
2886,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2886.jpg
4258,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4258.jpg
996,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\996.jpg
2982,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2982.jpg
4523,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4523.jpg
4412,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4412.jpg
5049,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5049.jpg
2700,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2700.jpg
157,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\157.jpg
1404,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1404.jpg
3767,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3767.jpg
5054,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5054.jpg
2965,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2965.jpg
5062,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5062.jpg
1033,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1033.jpg
990,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\990.jpg
3667,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3667.jpg
345,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\345.jpg
3112,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3112.jpg
338,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\338.jpg
2669,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2669.jpg
1727,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1727.jpg
4607,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4607.jpg
113,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\113.jpg
717,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\717.jpg
2892,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2892.jpg
4176,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4176.jpg
4926,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4926.jpg
929,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\929.jpg
3147,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3147.jpg
880,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\880.jpg
4941,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4941.jpg
2087,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2087.jpg
1561,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1561.jpg
4756,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4756.jpg
539,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\539.jpg
4763,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4763.jpg
288,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\288.jpg
5025,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5025.jpg
3726,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3726.jpg
4614,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4614.jpg
1546,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1546.jpg
3314,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3314.jpg
3098,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3098.jpg
452,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\452.jpg
225,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\225.jpg
2079,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2079.jpg
1691,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1691.jpg
504,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\504.jpg
1864,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1864.jpg
3575,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3575.jpg
465,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\465.jpg
714,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\714.jpg
4635,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4635.jpg
2715,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2715.jpg
2373,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2373.jpg
3723,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3723.jpg
4574,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4574.jpg
5122,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5122.jpg
1800,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1800.jpg
4758,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4758.jpg
49,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\49.jpg
66,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\66.jpg
4955,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4955.jpg
3141,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3141.jpg
2510,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2510.jpg
164,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\164.jpg
2435,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2435.jpg
3864,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3864.jpg
1419,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1419.jpg
1892,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1892.jpg
804,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\804.jpg
4196,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4196.jpg
4496,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4496.jpg
3675,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3675.jpg
3676,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3676.jpg
1456,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1456.jpg
1764,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1764.jpg
3242,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3242.jpg
4350,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4350.jpg
3178,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3178.jpg
1365,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1365.jpg
2977,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2977.jpg
216,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\216.jpg
1553,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1553.jpg
1432,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1432.jpg
3991,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3991.jpg
402,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\402.jpg
166,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\166.jpg
1530,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1530.jpg
4384,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4384.jpg
4742,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4742.jpg
4110,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4110.jpg
5089,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5089.jpg
197,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\197.jpg
5084,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5084.jpg
3202,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3202.jpg
4200,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4200.jpg
4279,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4279.jpg
3133,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3133.jpg
691,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\691.jpg
3387,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3387.jpg
3783,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3783.jpg
1315,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1315.jpg
4171,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4171.jpg
843,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\843.jpg
3563,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3563.jpg
3176,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3176.jpg
4209,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4209.jpg
1194,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1194.jpg
2014,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2014.jpg
3764,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3764.jpg
3257,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3257.jpg
696,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\696.jpg
2645,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2645.jpg
3956,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3956.jpg
2339,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2339.jpg
3074,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3074.jpg
1706,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1706.jpg
4120,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4120.jpg
1613,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1613.jpg
3562,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3562.jpg
1462,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1462.jpg
2605,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2605.jpg
4598,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4598.jpg
4993,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4993.jpg
337,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\337.jpg
3148,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3148.jpg
2336,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2336.jpg
4712,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4712.jpg
4818,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4818.jpg
4556,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4556.jpg
2675,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2675.jpg
5112,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5112.jpg
4236,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4236.jpg
569,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\569.jpg
1526,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1526.jpg
2724,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2724.jpg
1196,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1196.jpg
1270,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1270.jpg
3524,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3524.jpg
4194,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4194.jpg
2444,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2444.jpg
4610,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4610.jpg
1991,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1991.jpg
4548,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4548.jpg
3897,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3897.jpg
2374,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2374.jpg
3688,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3688.jpg
3603,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3603.jpg
2947,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2947.jpg
4934,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4934.jpg
3318,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3318.jpg
1225,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1225.jpg
1669,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1669.jpg
4420,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4420.jpg
4088,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4088.jpg
1017,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1017.jpg
983,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\983.jpg
4875,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4875.jpg
1211,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1211.jpg
3970,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3970.jpg
1094,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1094.jpg
653,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\653.jpg
